id	chr	site	pos	qtn_cor
7903	2	187664	0.574670655860615	0.0766212807889411
7904	2	187688	0.574744911296353	-0.0780357591102432
7905	2	187745	0.574937904379641	-0.0686919188790111
7906	2	187761	0.574975057521935	-0.0112890600672804
7907	2	187798	0.57506309290632	-0.0972553725599572
7908	2	187854	0.575196705420265	-0.199426541148908
7909	2	188145	0.576213293267427	0.00836714770665627
7910	2	188160	0.576264137420421	-0.132098305595099
7911	2	188244	0.576629462253889	-0.182738289206318
7912	2	188264	0.576686723680165	-0.112215697055808
7913	2	188376	0.577008144952984	0.00935945522657277
7914	2	188412	0.577073656424079	-0.134553400437828
7915	2	188461	0.577250384337978	0.0768067413134088
7916	2	188689	0.578021659617209	0.235632035955724
7917	2	188735	0.578178373852851	-0.00479863078830513
7918	2	188838	0.578477086919578	0.158094599200891
7919	2	188907	0.578672770945939	-0.00964938793352919
7920	2	189106	0.579318268571391	-0.142494382417518
7921	2	189133	0.579390994611445	-0.158331619953092
7922	2	189362	0.579963249091538	0.169754464601471
7923	2	189522	0.580420752439043	-0.171046746898352
7924	2	189529	0.580433581467577	-0.171046746898352
7925	2	189552	0.580469548887785	0.15428913377054
7926	2	189572	0.580540726363857	0.16635416155071
7927	2	189652	0.580860209950329	-0.0921947531872482
7928	2	189665	0.580948536179869	0.196634624024639
7929	2	189679	0.580990799147376	-0.0719615172168141
7930	2	189729	0.581129655828085	-0.433922396951688
7931	2	189871	0.581585841317441	-0.0505744460372697
7932	2	189913	0.581733972907292	0.0487183800881589
7933	2	189953	0.581917286136879	0.0859656534057563
7934	2	189969	0.581989512620982	0.279805711336661
7935	2	190019	0.582122625574801	-0.239062908501773
7936	2	190046	0.582195978198345	0.489835886565186
7937	2	190048	0.582213053721494	-0.0729567561094192
7938	2	190114	0.582440392150455	0.486249986404955
7939	2	190139	0.582498699984497	0.411141837631313
7940	2	190324	0.583091277345174	0.368729710114535
7941	2	190345	0.58317759156096	-0.153193428152686
7942	2	190370	0.583233098402614	0.0125823434835244
7943	2	190388	0.583291001392936	-0.189729877434867
7944	2	190428	0.583385616703528	-0.174543118467358
7945	2	190432	0.583396543566438	0.190389878299032
7946	2	190731	0.584259671438088	0.0116448905530731
7947	2	190817	0.58453219698594	0.0346298938053544
7948	2	190826	0.584564964376761	-0.113702320905474
7949	2	190856	0.584637134076247	0.0980730252408573
7950	2	190895	0.584788193908651	-0.101241265105958
7951	2	190953	0.585013180490633	0.214543823060475
7952	2	191065	0.585442938489815	-0.0402190042813624
7953	2	191106	0.585563098275966	0.0125823434835244
7954	2	191139	0.585679083129079	0.0796252388771079
7955	2	191164	0.585774214178972	-0.108976659166194
7956	2	191167	0.585801118482094	-0.0313338283672219
7957	2	191239	0.586008656546523	-0.108976659166194
7958	2	191263	0.586082690626806	-0.00950579478972315
7959	2	191351	0.586346956126386	0.00836714770665627
7960	2	191370	0.58641428364703	-0.0923737537579138
7961	2	191498	0.586720913500482	-0.0454916697832937
7962	2	191513	0.586779158332016	0.160964497434264
7963	2	191550	0.586907264265848	-0.139076515617807
7964	2	191551	0.586907734031162	0.149346946565311
7965	2	191558	0.586933026387728	0.0900685639963824
7966	2	191617	0.587135474773958	-0.155637218902796
7967	2	191677	0.587363633727694	-0.130670836221212
7968	2	191709	0.587436632293764	-0.0165905591110182
7969	2	191728	0.587486218330562	0.135141810145504
7970	2	191764	0.587604623633697	0.0581705445107867
7971	2	191796	0.58774788587204	-0.109408112632216
7972	2	191970	0.588322719540471	0.134359320626331
7973	2	191985	0.588352843099679	-0.0867435510554223
7974	2	192168	0.5888914276854	0.20866197010651
7975	2	192211	0.589067391348929	0.0768067413134088
7976	2	192236	0.589128219193161	0.227923518252351
7977	2	192266	0.589235401998861	0.0068668953989794
7978	2	192267	0.589241342647269	0.0531611673555581
7979	2	192314	0.589403298828513	0.145559023860041
7980	2	192382	0.589634978518103	-0.14681094280788
7981	2	192595	0.590296034591887	-0.106415446934227
7982	2	192621	0.590371356409367	0.00836714770665627
7983	2	192681	0.590559801227213	0.0754956892208954
7984	2	192833	0.590972354805621	-0.109309578200935
7985	2	192838	0.590979724761081	0.0883546049519525
7986	2	192892	0.591191334564245	-0.130845072033911
7987	2	192913	0.591241759697507	0.0397110580001075
7988	2	193053	0.591689725928659	-0.0487602522665306
7989	2	193109	0.591841997645483	-0.071480598253138
7990	2	193130	0.591961133550716	0.114884932765581
7991	2	193143	0.592028299662704	-0.0101862675295207
7992	2	193346	0.59256652867026	-0.0667953350605151
7993	2	193386	0.592698942803714	-0.0562759856211733
7994	2	193439	0.592857040945252	-0.0163698288811558
7995	2	193441	0.592861571696796	0.00410395556417199
7996	2	193456	0.592932135484933	0.0345373081099776
7997	2	193464	0.592946889330043	0.0665336024075935
7998	2	193647	0.593496457783673	0.0757400055291342
7999	2	193868	0.594134160004715	-0.119520891582526
8000	2	193935	0.594365865415164	0.0299698721878951
8001	2	193946	0.59440879663294	0.0979102869941142
8002	2	194036	0.594674126144861	0.181073611439561
8003	2	194037	0.594678035995771	0.0378955954223865
8004	2	194072	0.594788962671141	0.0240181389377549
8005	2	194081	0.594813869045646	-0.0525821818060723
8006	2	194257	0.595356761309178	0.031717014286389
8007	2	194280	0.595427465832625	0.0259568727693426
8008	2	194286	0.595438396242821	-0.00476288710712695
8009	2	194292	0.595449152943035	0.084590719302922
8010	2	194345	0.595642152737156	-0.0806915088522721
8011	2	194363	0.595685963746239	-0.0775647655811791
8012	2	194441	0.595930478462529	0.0676369974928803
8013	2	194443	0.595944870415719	-0.0520509749683064
8014	2	194450	0.596005387301586	0.0111752504515506
8015	2	194533	0.596255539806504	0.0593730598108203
8016	2	194615	0.596499937397699	-0.156309621972869
8017	2	194618	0.596505418106328	-0.0516804701641192
8018	2	194752	0.596960369688428	0.0804516047986254
8019	2	194807	0.597132723908482	-0.0313338283672219
8020	2	194903	0.597521042935779	0.00935945522657277
8021	2	194986	0.597684915908608	0.187872761278105
8022	2	195130	0.598153825681281	0.0128248344448618
8023	2	195159	0.598218910098525	-0.0374241955441696
8024	2	195184	0.598271778424114	0.0317662373402097
8025	2	195325	0.598784459090916	-0.0273533910073422
8026	2	195326	0.598787341377766	-0.144316710827188
8027	2	195404	0.59899062493309	0.150031874840603
8028	2	195459	0.599116351783629	0.0837518455570224
8029	2	195478	0.599180505099875	-0.0788812582521903
8030	2	195498	0.599228497050721	0.130380229609029
8031	2	195539	0.599319191081553	-0.073271553059027
8032	2	195543	0.599324836916771	-0.0172447422542145
8033	2	195551	0.599359460098841	0.0655786953270634
8034	2	195606	0.599547477714037	-0.00869694653548776
8035	2	195622	0.59958589148463	0.0612603500367285
8036	2	195729	0.599856876998609	0.0486990498430045
8037	2	195813	0.60010974613653	-0.0284644379321115
8038	2	195821	0.60013082069549	-0.00813857340633243
8039	2	195824	0.600135931835717	0.0827206170704937
8040	2	195955	0.600599067364702	0.0500527388203674
8041	2	195994	0.600711848333164	0.125665991512778
8042	2	196046	0.600859850051824	-0.0668582468377461
8043	2	196147	0.601178201016442	0.0660075208620341
8044	2	196221	0.601412328758154	0.000778800403976923
8045	2	196358	0.601879870520995	-0.00283934883262716
8046	2	196364	0.601916686382374	0.0298315302078061
8047	2	196388	0.602000344729118	0.147407911673453
8048	2	196460	0.60218701124196	-0.0907029467228236
8049	2	196606	0.602710778087687	0.136260903636844
8050	2	196692	0.603045452607196	0.0789343670961674
8051	2	196861	0.603418065512396	-0.0220023454507937
8052	2	197037	0.603842392438475	0.0311039621269179
8053	2	197155	0.604163520092444	0.150926454003617
8054	2	197157	0.604166697087909	-0.0789641068892018
8055	2	197202	0.604279026841664	0.0884893019206607
8056	2	197217	0.604343490642886	-0.0635025662866111
8057	2	197260	0.60452797021597	0.0586496608568148
8058	2	197282	0.604599795586033	0.00935945522657277
8059	2	197285	0.604607595356133	-0.0323180433987661
8060	2	197318	0.604689344643545	-0.156779948191931
8061	2	197332	0.60470931403893	0.0340109445898468
8062	2	197340	0.60473534830437	-0.0717622350298696
8063	2	197468	0.605043162382657	0.0153790950418023
8064	2	197583	0.605383449311757	-0.0598432955541286
8065	2	197601	0.605463179979427	-0.0309911307188994
8066	2	197626	0.605556557250764	-0.114018670592124
8067	2	197660	0.605719056959462	0.0236534805519925
8068	2	197668	0.605752563506598	-0.0528272943776905
8069	2	197671	0.605760113544554	-0.0825801099743902
8070	2	197764	0.606067667548736	0.184751255300063
8071	2	197782	0.606137037531346	-0.0782502006501536
8072	2	197787	0.606161996785989	0.086812083075238
8073	2	197874	0.606404570571189	-0.0536086351951037
8074	2	197888	0.606432217145555	0.0462369320472893
8075	2	197925	0.606528850798003	-0.00314986573936147
8076	2	198019	0.606853199692195	0.0520795686149509
8077	2	198043	0.606912649904767	0.014445799965783
8078	2	198106	0.607082685207488	0.0171819167023066
8079	2	198110	0.607092066898353	0.0235370291591261
8080	2	198263	0.607615615075233	-0.0536086351951037
8081	2	198355	0.607902508528871	0.0817500075447859
8082	2	198437	0.608189637459159	-0.15107427302434
8083	2	198460	0.608244610635709	-0.042511808419983
8084	2	198461	0.608244989899514	0.00626133825623625
8085	2	198578	0.608537831009776	-0.0315166460539692
8086	2	198591	0.608566823716037	0.0311039621269179
8087	2	198672	0.608776989243475	-0.0668877061897367
8088	2	198717	0.608920546716569	0.0238365224145498
8089	2	198754	0.609048038516625	-0.0842930634676095
8090	2	198767	0.609087370301564	0.0762957147774382
8091	2	198834	0.609286276843841	0.0980693381761083
8092	2	198853	0.60934347699579	-0.0283596342358159
8093	2	198866	0.609399064570344	0.0702993961161403
8094	2	198871	0.609415861244844	-0.0059934994391087
8095	2	198977	0.609743419972115	-0.0224366460206423
8096	2	199006	0.609819486539153	0.0958122488872148
8097	2	199102	0.610063475714593	0.0877239591598941
8098	2	199128	0.61014649764469	0.0290389429088232
8099	2	199130	0.610152458096506	0.143081457942037
8100	2	199186	0.61035737041481	0.10321372264826
8101	2	199302	0.610819925320883	-0.0577680342973124
8102	2	199398	0.611163000772507	-0.0269084713424058
8103	2	199427	0.611247076798143	0.052377116213724
8104	2	199504	0.611470774226195	0.0102579255393702
8105	2	199535	0.611526847154485	-0.0155774167920766
8106	2	199564	0.611610901251389	0.0412632792398744
8107	2	199627	0.611800810162095	-0.0982169901889945
8108	2	199629	0.611801684218565	0.0982169901889945
8109	2	199686	0.611895764147426	-0.0451356230172274
8110	2	199688	0.611905910172456	-0.170832667709218
8111	2	199742	0.61204096883944	-0.0443310944530367
8112	2	199757	0.612089020981346	0.0115622819920958
8113	2	199762	0.612101630872366	0.10317391774381
8114	2	199877	0.612412066692812	0.0282302739135105
8115	2	199902	0.612518427447949	0.0102579255393702
8116	2	199903	0.612521800366661	0.0955404706461585
8117	2	200082	0.61303282822618	-0.0516804701641192
8118	2	200307	0.613642488719377	-0.0825801099743902
8119	2	200336	0.613725303297229	-0.0824416037621668
8120	2	200420	0.613988590654849	-0.0212176289540681
8121	2	200442	0.614045574316815	-0.0986045833929112
8122	2	200459	0.614103235680815	-0.121251249915669
8123	2	200697	0.614741040677836	-0.0516804701641192
8124	2	200721	0.614795186033802	0.0361839218619922
8125	2	200749	0.614896307968059	-0.176423177240108
8126	2	200789	0.615028388237542	-0.00283934883262716
8127	2	200843	0.615178922330208	-0.0233413154073765
8128	2	200866	0.61523709043386	0.0110854034825593
8129	2	200909	0.615323950866666	-0.109279406026156
8130	2	201074	0.615664875251761	-0.0413937540247362
8131	2	201080	0.615690347452	-0.00458395767047618
8132	2	201135	0.615824055863952	0.00836714770665627
8133	2	201399	0.616608295894055	0.0993144053877027
8134	2	201431	0.616711945549696	-0.0837690946048239
8135	2	201436	0.616725838966085	-0.209363623545073
8136	2	201462	0.616827824304772	0.0657013434353071
8137	2	201558	0.617211762746729	-0.0525821818060723
8138	2	201796	0.618138498970751	0.00935945522657277
8139	2	201822	0.618249843903836	-0.0696310316684158
8140	2	201865	0.618398514503509	0.0474243224211461
8141	2	201890	0.618470849408284	0.069611136903681
8142	2	201896	0.618488485080867	-0.148815227754714
8143	2	201955	0.618692351851741	0.02258337296311
8144	2	202145	0.619271485663841	-0.0197369465256411
8145	2	202295	0.619677163566474	0.011856766485683
8146	2	202364	0.619890693656335	-0.00546078355709856
8147	2	202512	0.620428714410563	-0.0994433153852892
8148	2	202513	0.620429791264486	-0.0155774167920766
8149	2	202585	0.620624216289976	-0.002639130324643
8150	2	202637	0.620790794169952	-0.0574295121917886
8151	2	202689	0.620985083878352	0.105591153651786
8152	2	202774	0.621254414817496	-0.0577680342973124
8153	2	202791	0.621288991107112	-0.062351559594871
8154	2	202822	0.621388915570581	-0.0261802727142823
8155	2	202993	0.621933004219198	0.0335671644085763
8156	2	203050	0.622119161872958	0.0859656534057563
8157	2	203072	0.622197179048877	0.0917414622648641
8158	2	203077	0.62220942355324	-0.0640748682241817
8159	2	203144	0.622425220242116	0.0303614918132874
8160	2	203206	0.62258297389954	0.0500527388203674
8161	2	203269	0.622700697139636	-0.0200946455121641
8162	2	203408	0.622994977002934	0.0820208877490051
8163	2	203409	0.62299736607553	-0.00350166951804407
8164	2	203446	0.62305113664538	-0.0782054753543272
8165	2	203512	0.623175595521128	0.0486265001841937
8166	2	203545	0.623258946695826	0.108336158230708
8167	2	203625	0.623474799288515	-0.0519995971546052
8168	2	203628	0.623488485374914	-0.0848462403495993
8169	2	203824	0.624089141474511	-0.0547803226715238
8170	2	203830	0.624110069886354	0.0536546713703766
8171	2	204041	0.624661258061298	-0.216172484877014
8172	2	204180	0.625055388229874	0.0289429397666458
8173	2	204205	0.62514506896174	0.0573095614700515
8174	2	204320	0.625433277573632	-0.0395149494271077
8175	2	204388	0.625634668106724	0.0417482217990375
8176	2	204451	0.62574025802459	-0.185657793991471
8177	2	204566	0.626234496091335	0.000400083055085382
8178	2	204568	0.626237479140499	-0.0491256849550424
8179	2	204613	0.626369737448996	0.0284549578094982
8180	2	204623	0.62642823334405	0.0239939312170248
8181	2	204635	0.626458628516063	0.0196247947025126
8182	2	204654	0.626523653883223	-0.0841802796065245
8183	2	204696	0.626674688068634	0.0440762406315606
8184	2	204697	0.626675964212687	0.0221002565268524
8185	2	204738	0.626783287366893	0.0761205853344824
8186	2	204908	0.627279250060859	-0.0957375338807176
8187	2	204997	0.627566375485985	0.0231510492630314
8188	2	205046	0.62774431632369	-0.0957375338807176
8189	2	205205	0.628334195261316	0.224377572284527
8190	2	205215	0.62836380776331	-0.0617926225680448
8191	2	205224	0.628392251865661	0.116614480489403
8192	2	205365	0.628748364807193	0.0334835695194582
8193	2	205383	0.628791640174761	0.0312114054653662
8194	2	205577	0.629441907354757	0.0991652025293631
8195	2	205853	0.63020118790258	0.0542449980606066
8196	2	205881	0.630296914325682	0.0401623036638817
8197	2	206056	0.630925938748846	0.13883141955081
8198	2	206074	0.630976177460156	0.0526218068606295
8199	2	206162	0.631248940975862	-0.0552529242906287
8200	2	206172	0.631297869244929	0.0567774349706731
8201	2	206212	0.631421381135167	-0.0386264134377477
8202	2	206251	0.631523957742879	0.0531611673555581
8203	2	206537	0.632409853233978	-0.0583344164352924
8204	2	206557	0.632463234399344	0.0244973922318649
8205	2	206708	0.63281118340356	-0.073271553059027
8206	2	206736	0.632917665186356	-0.0784213465509187
8207	2	206939	0.633559566476549	0.0592407566716385
8208	2	206966	0.633627529020576	-0.00457514408113747
8209	2	207050	0.633877499798128	0.0311039621269179
8210	2	207051	0.633880655442717	-0.111386042146774
8211	2	207065	0.633938682680258	-0.0577680342973124
8212	2	207078	0.633993889297355	0.0151669027821655
8213	2	207198	0.634359941747463	0.0510126345133314
8214	2	207209	0.634373909514707	-0.158793660097048
8215	2	207216	0.634396327505315	-0.107600373492014
8216	2	207229	0.634446178347656	-0.0143696667136053
8217	2	207508	0.63528055538143	-0.112197307539479
8218	2	207537	0.635363221633084	0.131211191640908
8219	2	207556	0.635405881129005	-0.101241265105958
8220	2	207605	0.635581148126001	0.0544947802369297
8221	2	207637	0.635635184608805	-0.0904846396571149
8222	2	207679	0.635734653144518	0.0187350358563377
8223	2	207714	0.635829361291317	0.00836714770665627
8224	2	207884	0.636314046425737	0.097152200707399
8225	2	207965	0.636478553876604	-0.0218552050096752
8226	2	208041	0.636690037238798	-0.00680005563474761
8227	2	208079	0.636774842316891	-0.045239556309989
8228	2	208114	0.63687137231725	0.111092664211059
8229	2	208255	0.637319343702432	-0.045239556309989
8230	2	208383	0.637745954141672	-0.0999502339158093
8231	2	208396	0.637776780038661	-0.0345061950267511
8232	2	208456	0.637954753101045	-0.133323595188736
8233	2	208461	0.637960722617209	0.0552021150510347
8234	2	208514	0.638105790250566	-0.1463099343792
8235	2	208538	0.638177882357735	-0.0584681164045654
8236	2	208752	0.638858999098847	-0.0173477317655525
8237	2	208845	0.639135058089577	0.011856766485683
8238	2	208914	0.639353860481476	0.0457232271814882
8239	2	208997	0.639593761069275	-0.0560389345399035
8240	2	209056	0.639755944322103	-0.0454916697832937
8241	2	209085	0.639851025594415	0.0419443971134358
8242	2	209137	0.640055091156481	-0.125166213161905
8243	2	209304	0.64056463657138	-0.0407163869370224
8244	2	209356	0.640729958054931	0.0334835695194582
8245	2	209499	0.641169577953162	-0.00233192392876868
8246	2	209519	0.641234845182229	0.0253704427512635
8247	2	209542	0.641289766912215	0.0846610654485091
8248	2	209632	0.64156012217861	0.0501776552398756
8249	2	209689	0.641713230975525	0.0618236161286908
8250	2	209796	0.6420807920101	0.131621328503478
8251	2	209946	0.642587702918551	0.113155494002111
8252	2	210010	0.642834817767051	0.00724252757630914
8253	2	210060	0.643041254306741	0.162373975350085
8254	2	210083	0.643109384501308	-0.0714829985372612
8255	2	210135	0.643311114270734	-0.018553498395859
8256	2	210166	0.643410681771833	-0.0212426081535031
8257	2	210223	0.64356432420978	0.121757116184698
8258	2	210307	0.643875579767498	-0.0213433560559636
8259	2	210344	0.643990396214433	-0.117123127666828
8260	2	210420	0.644198056622503	-0.0449457412689872
8261	2	210428	0.644216222549035	0.0839044686110125
8262	2	210430	0.644220544305482	0.130882987363913
8263	2	210616	0.644619690749333	0.11526914604046
8264	2	210655	0.644690152076029	0.0730249210959832
8265	2	210671	0.644724697849735	-0.00865592319403358
8266	2	210920	0.645331127079951	-0.0667875689938964
8267	2	210952	0.645419866366892	-0.0343328399855778
8268	2	211085	0.645878240736641	-0.0640748682241817
8269	2	211148	0.646048754484662	-0.0801945397442946
8270	2	211217	0.646257508968268	-0.227928213175316
8271	2	211261	0.646382972569374	0.131163100939913
8272	2	211267	0.646394345202498	-0.0593166938214071
8273	2	211372	0.646707297442476	-0.0807764874366226
8274	2	211450	0.646964194622274	0.0394642153689327
8275	2	211496	0.647106337461463	0.121757116184698
8276	2	211738	0.64791869921571	0.010387129656542
8277	2	211806	0.648074257429998	0.0228094857539473
8278	2	211854	0.64819869833345	0.1617547467837
8279	2	212061	0.648798789129091	-0.00851002388965482
8280	2	212146	0.649023212051791	0.0546300730426475
8281	2	212161	0.649069449522744	-0.0598432955541286
8282	2	212546	0.650158010049009	-0.0545465783210587
8283	2	212564	0.650214822141831	0.114698859218057
8284	2	212568	0.650222953020472	-0.0330058575437379
8285	2	212591	0.650292496579229	0.123492879035276
8286	2	212626	0.650398701614561	0.0409660126711497
8287	2	212690	0.650570638638021	0.0861922108153553
8288	2	213044	0.651838137701098	-0.0255656177205158
8289	2	213186	0.652360781066371	0.0137294409259902
8290	2	213221	0.652460523548315	0.00105863334090027
8291	2	213274	0.652659046153661	-0.0577680342973124
8292	2	213300	0.652780519998733	-0.0454916697832937
8293	2	213456	0.653446768064659	0.102364504163303
8294	2	213550	0.653659162366476	0.00248321944749509
8295	2	213605	0.653793536538387	0.0727654994734824
8296	2	213829	0.654397266896958	0.0581705445107867
8297	2	214086	0.655280303403564	0.0421200646427089
8298	2	214140	0.655387301879585	-0.0391831721153018
8299	2	214145	0.65540151796054	-0.0391831721153018
8300	2	214153	0.655421593241715	-0.00283973481435775
8301	2	214276	0.655823787138144	0.011856766485683
8302	2	214405	0.656272931700358	0.0415979573645067
8303	2	214422	0.656348567569707	0.0415979573645067
8304	2	214504	0.656649842252327	-0.0112633841302184
8305	2	214560	0.656867906735744	0.0321598134144366
8306	2	214592	0.657010699030939	-0.0397502035537747
8307	2	214604	0.657045509365896	-0.0109871865703246
8308	2	214611	0.657065330512759	0.0397502035537747
8309	2	214911	0.657866064831848	-0.0492469796181986
8310	2	215045	0.658294159393657	-0.00832400156549541
8311	2	215060	0.658350021914269	-0.0238402917400247
8312	2	215076	0.658426104612735	0.121757116184698
8313	2	215088	0.65852583406777	0.0993144053877027
8314	2	215095	0.658555660230251	-0.0640748682241817
8315	2	215230	0.658966698343357	0.0512733411483757
8316	2	215325	0.659278487376642	0.0600873791933515
8317	2	215335	0.659302781452522	0.0311039621269179
8318	2	215346	0.659323427472495	0.043490361454141
8319	2	215390	0.65944520270219	-0.0669297691151558
8320	2	215395	0.659452536559778	0.00539850788480725
8321	2	215555	0.659975947426895	-0.0739877927641381
8322	2	215714	0.660441268698489	0.00836714770665627
8323	2	215754	0.660563197768585	0.0118430469851504
8324	2	215794	0.660651775299283	-0.0383808781679968
8325	2	215890	0.660943710985149	0.0230818103487879
8326	2	215925	0.661044703564598	0.0274210486147354
8327	2	215940	0.661068832977952	-0.0327357627104891
8328	2	215992	0.661187167821751	-0.0385395123276891
8329	2	216034	0.661299057614216	-0.0906800052292604
8330	2	216067	0.661403779231547	-0.0514566644638031
8331	2	216155	0.661596942452639	0.0148066037899035
8332	2	216163	0.661623184262982	-0.0482019245528254
8333	2	216195	0.661677002396326	-0.0593684388617195
8334	2	216381	0.662102845416112	-0.126553946646036
8335	2	216435	0.662255277088614	0.0334835695194582
8336	2	216484	0.662376839583151	-0.131738856582103
8337	2	216528	0.662533453147727	-0.045239556309989
8338	2	216566	0.662646269068186	-0.0785940585710003
8339	2	216842	0.663479812932343	-0.0365154138245982
8340	2	216946	0.663782579687491	0.00836714770665627
8341	2	216952	0.663790514791336	0.0110375185473049
8342	2	217071	0.664101032936827	-0.0283646889241313
8343	2	217080	0.664123752895452	-0.125476630413167
8344	2	217133	0.664243019395025	-0.00890583518810585
8345	2	217174	0.664405007920734	-0.0783239620183074
8346	2	217184	0.664447270780902	-0.0289659212637192
8347	2	217223	0.664580948788831	0.121757116184698
8348	2	217284	0.664707111628213	-0.0308309734887124
8349	2	217362	0.664923138313198	-0.0825801099743902
8350	2	217514	0.665395749456507	0.0334835695194582
8351	2	217560	0.66550468025875	0.0311039621269179
8352	2	217659	0.665741407946104	0.113093601229995
8353	2	217720	0.66593396727327	0.0132696513413986
8354	2	217726	0.665943753128789	-0.0454916697832937
8355	2	217763	0.666071823986986	0.121770170234668
8356	2	217879	0.666420724951666	-0.0221988387585741
8357	2	218048	0.666968102862297	-0.0145076327833276
8358	2	218071	0.667077843049652	0.0120420326277774
8359	2	218130	0.667273283247049	0.082077263949408
8360	2	218137	0.667304037288055	0.0404916803785424
8361	2	218168	0.667445305764663	-0.0968770413515904
8362	2	218417	0.668307586834844	0.00602841118915606
8363	2	218496	0.668606632032585	-0.0639808972632499
8364	2	218576	0.668833602620408	-0.0143696667136053
8365	2	218578	0.668837549745389	0.0827206170704937
8366	2	218629	0.668986806200604	0.0506679925557841
8367	2	218645	0.669044234850902	-0.0629906429335189
8368	2	218660	0.669100219887352	0.076947280160415
8369	2	218731	0.669260570040836	-0.00408836399608087
8370	2	218760	0.669308569621324	-0.0251211371647525
8371	2	218853	0.669529684356241	0.0311039621269179
8372	2	218937	0.669777669595876	0.0745571630553518
8373	2	218957	0.669834954617619	0.173141912401304
8374	2	219103	0.670296411386281	0.0349688251054181
8375	2	219203	0.670608745028051	0.0113818916877057
8376	2	219220	0.670641349673345	-0.0523125865504858
8377	2	219237	0.670704401308201	0.0729296182865817
8378	2	219296	0.670853644585617	-0.022624929325617
8379	2	219348	0.67096354919409	0.0183485569196875
8380	2	219463	0.671234555004987	-0.0799066751199131
8381	2	219496	0.671357459987904	0.040485589813498
8382	2	219526	0.67145353251647	-0.0135941399976127
8383	2	219568	0.671596370957834	0.0182558914329406
8384	2	219611	0.671748582944845	0.0297060970234701
8385	2	219624	0.671788463424361	0.017618284271275
8386	2	219688	0.671965198008211	-0.0143696667136053
8387	2	219887	0.672535888744484	0.0872735010829142
8388	2	219902	0.67257151897953	0.0103208377661284
8389	2	219998	0.672860599962593	-0.0415840144563019
8390	2	220021	0.672905791985426	0.0818762376348969
8391	2	220078	0.673123237412978	-0.114614182898915
8392	2	220162	0.673436049823119	0.0414908589121707
8393	2	220165	0.673451261651587	0.0672714598447222
8394	2	220241	0.673764825762097	0.0719260500752568
8395	2	220336	0.674128704162284	-0.0645276323447695
8396	2	220358	0.674188724015753	-0.0720271119610165
8397	2	220510	0.674802950896847	-0.0370483709124724
8398	2	220608	0.675159948715146	0.0851915937667832
8399	2	220612	0.675169591151419	0.019802454418146
8400	2	220707	0.675470649280066	0.0279665035586218
8401	2	220721	0.675529840993274	0.00248321944749509
8402	2	220857	0.676019107631077	-0.0355794910052524
8403	2	220923	0.676231250415541	-0.0223267890953091
8404	2	220943	0.676316059613795	0.0753262272052715
8405	2	221227	0.677252243716939	-0.0222443518909009
8406	2	221303	0.677489105012326	-0.00732010358421134
8407	2	221467	0.677950891619128	0.111733877317134
8408	2	221507	0.67805036776638	0.0110854034825593
8409	2	221747	0.678964116455329	-0.0182360040702163
8410	2	221950	0.679607323955015	0.000165111012116754
8411	2	221977	0.679670398253684	0.0247701139563624
8412	2	222022	0.679775768123619	-0.0825801099743902
8413	2	222058	0.679857511668895	-0.00282978854950933
8414	2	222082	0.67992101038925	0.0314016505065449
8415	2	222136	0.680074269915663	0.0344545586545185
8416	2	222191	0.680276067621376	-0.029495598546321
8417	2	222192	0.680279189100506	-0.00229547709590323
8418	2	222198	0.680292344463226	0.0873701917722411
8419	2	222305	0.680666858877189	-0.0892739092926638
8420	2	222379	0.680830244558652	0.0550360643318278
8421	2	222565	0.681379059749431	-0.0218567338342089
8422	2	222711	0.681871444980772	-0.023650568474945
8423	2	222749	0.681984545681004	-0.0724341085101885
8424	2	222792	0.682067989650814	-0.0261804427635742
8425	2	222891	0.682385783539287	0.00275764415593353
8426	2	222935	0.682546780977799	0.0495825862689901
8427	2	222943	0.682579151335858	0.0870264513558179
8428	2	222953	0.682633016024524	-0.0413131559908985
8429	2	223104	0.683127708220404	-0.0562485039470739
8430	2	223247	0.683638291729517	-0.161548192698727
8431	2	223336	0.683915502948992	0.0254674675974469
8432	2	223397	0.684109396606226	-0.0773225390904533
8433	2	223424	0.6842258613371	-0.0313338283672219
8434	2	223723	0.685128277203194	-0.14361085941773
8435	2	223928	0.68573713051264	0.051578893466588
8436	2	224040	0.686112156378932	0.00836714770665627
8437	2	224129	0.686362847360799	0.00724252757630914
8438	2	224214	0.686622563864418	0.0179269457791667
8439	2	224215	0.686627907582444	-0.014066086770178
8440	2	224262	0.686752374246298	-0.190850557058786
8441	2	224397	0.687164265842126	0.00168793187081288
8442	2	224466	0.687440075335197	-0.0591706188086052
8443	2	224472	0.68746927194262	0.0568708191021294
8444	2	224543	0.687712508004154	-0.0854626709729725
8445	2	224579	0.687888192285803	0.00946684503938824
8446	2	224661	0.688129651436536	0.00111054477025209
8447	2	224827	0.688670789714472	-0.0481947284605679
8448	2	224991	0.689201921190359	0.0885626785289616
8449	2	225392	0.690604049720931	-0.0819808489332838
8450	2	225403	0.690625659530436	-5.38805737173941e-05
8451	2	225476	0.690862935375638	0.0176893531781032
8452	2	225491	0.69091319909067	-0.0197861911287982
8453	2	225497	0.690932621566317	0.0102307378868893
8454	2	225537	0.691055567148426	-0.0598432955541286
8455	2	225576	0.691207725194153	-0.00438162143788044
8456	2	225582	0.691244883204502	-0.0365476354094263
